chrom	start	end	hit_type	alt_hit_type	hits	alt_hits	pair_prop	alt_prop	pair_totprop	pair_totgoodprop	pair_totcloseprop	winsize	winstep	pair_fpkm	alt_fpkm	pair_prop_fpkm	alt_prop_fpkm	
3R	18900000	19000000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18910000	19010000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18920000	19020000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18930000	19030000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18940000	19040000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18950000	19050000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18960000	19060000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18970000	19070000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18980000	19080000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	18990000	19090000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3R	19900000	20000000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19910000	20010000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19920000	20020000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19930000	20030000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19940000	20040000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19950000	20050000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19960000	20060000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19970000	20070000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19980000	20080000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	19990000	20090000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	20100000	20200000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20110000	20210000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20120000	20220000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20130000	20230000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20140000	20240000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20150000	20250000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20160000	20260000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20170000	20270000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20180000	20280000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	20190000	20290000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3R	22300000	22400000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22310000	22410000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22320000	22420000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22330000	22430000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22340000	22440000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22350000	22450000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22360000	22460000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22370000	22470000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22380000	22480000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22390000	22490000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
3R	22400000	22500000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22410000	22510000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22420000	22520000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22430000	22530000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22440000	22540000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22450000	22550000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22460000	22560000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22470000	22570000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22480000	22580000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22490000	22590000	paired	self	1	123	0.0080645161	0.99193548	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.74510232	0.0080645161	0.99193548
3R	22500000	22600000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22510000	22610000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22520000	22620000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22530000	22630000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22540000	22640000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22550000	22650000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22560000	22660000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22570000	22670000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22580000	22680000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22590000	22690000	paired	self	1	122	0.0081300813	0.99186992	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.73904457	0.0081300813	0.99186992
3R	22700000	22800000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22710000	22810000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22720000	22820000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22730000	22830000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22740000	22840000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22750000	22850000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22760000	22860000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22770000	22870000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22780000	22880000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	22790000	22890000	paired	self	1	161	0.0061728395	0.99382716	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.97529653	0.0061728395	0.99382716
3R	23200000	23300000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23210000	23310000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23220000	23320000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23230000	23330000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23240000	23340000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23250000	23350000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23260000	23360000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23270000	23370000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23280000	23380000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23290000	23390000	paired	self	1	134	0.0074074074	0.99259259	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.81173748	0.0074074074	0.99259259
3R	23700000	23800000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23710000	23810000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23720000	23820000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23730000	23830000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23740000	23840000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23750000	23850000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23760000	23860000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23770000	23870000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23780000	23880000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	23790000	23890000	paired	self	1	190	0.0052356021	0.9947644	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.1509711	0.0052356021	0.9947644
3R	25800000	25900000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25810000	25910000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25820000	25920000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25830000	25930000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25840000	25940000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25850000	25950000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25860000	25960000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25870000	25970000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25880000	25980000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	25890000	25990000	paired	self	1	149	0.0066666667	0.99333333	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.90260362	0.0066666667	0.99333333
3R	26200000	26300000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26210000	26310000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26220000	26320000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26230000	26330000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26240000	26340000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26250000	26350000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26260000	26360000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26270000	26370000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26280000	26380000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	26290000	26390000	paired	self	2	121	0.016260163	0.98373984	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73298683	0.016260163	0.98373984
3R	27700000	27800000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27710000	27810000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27720000	27820000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27730000	27830000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27740000	27840000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27750000	27850000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27760000	27860000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27770000	27870000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27780000	27880000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	27790000	27890000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3R	29700000	29800000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29710000	29810000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29720000	29820000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29730000	29830000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29740000	29840000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29750000	29850000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29760000	29860000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29770000	29870000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29780000	29880000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	29790000	29890000	paired	self	1	76	0.012987013	0.98701299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.46038842	0.012987013	0.98701299
3R	30100000	30200000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30110000	30210000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30120000	30220000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30130000	30230000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30140000	30240000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30150000	30250000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30160000	30260000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30170000	30270000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30180000	30280000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	30190000	30290000	paired	self	1	64	0.015384615	0.98461538	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.38769551	0.015384615	0.98461538
3R	31700000	31800000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31710000	31810000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31720000	31820000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31730000	31830000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31740000	31840000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31750000	31850000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31760000	31860000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31770000	31870000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31780000	31880000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
3R	31790000	31890000	paired	self	1	62	0.015873016	0.98412698	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.37558003	0.015873016	0.98412698
X	5000000	5100000	paired	self	2	122	0.016129032	0.98387097	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73904457	0.016129032	0.98387097
X	5010000	5110000	paired	self	2	122	0.016129032	0.98387097	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.73904457	0.016129032	0.98387097
